,Suite,Tempo do Imóvel,academia,area_total,area_util,bairro,banheiros,churrasqueira,condominio,elevador,iptu,piscina,preco,quartos,salao_festa,tipo,vagas,Bairro
3242,,,0,79,,Boa Vista,3,1,395.0,1,,1,700000,3,1,2,3,
3243,,,1,174,,Santa Paula,1,1,410.0,1,,0,990000,3,1,2,1,
3244,,,0,65,,Boa Vista,2,1,447.0,1,,1,365000,2,1,2,2,
3245,,,0,90,,Olímpico,1,0,482.0,0,,0,850000,2,0,2,1,
3246,,,1,90,,Santa Paula,2,0,478.0,0,,1,650000,3,1,2,2,
3247,,,0,180,,Santa Paula,2,0,351.0,1,,0,1200000,3,1,2,2,
3248,,,0,67,,Santa Maria,1,1,568.0,1,,1,240000,3,1,2,1,
3249,,,0,70,,Olímpico,2,0,430.0,1,,0,395000,2,1,2,2,
3250,,,0,75,,Santa Maria,1,1,535.0,1,,1,460000,2,1,2,1,
3251,,,1,160,,Santa Maria,2,1,105.0,1,,0,7499000,3,1,2,2,
3252,,,1,84,,Santa Paula,1,1,500.0,1,,0,750000,3,1,2,1,
3253,,,0,140,,Nova Gerty,2,1,19.0,1,,1,500000,2,1,2,2,
3254,,,0,56,,Cerâmica,2,1,150.0,1,,0,459000,2,1,2,2,
3255,,,0,68,,Cerâmica, -- ,1,511.0,1,,1,720000,2,0,2, -- ,
3256,,,0,64,,Santa Maria,2,0,515.0,1,,0,390000,2,0,2,2,
3257,,,0,65,,Cerâmica,1,1,508.0,1,,1,430000,2,1,2,1,
3258,,,0,264,,Olímpico,3,1,550.0,1,,1,1980000,3,1,2,3,
3259,,,1,113,,Santo Antônio,1,0,1.0,1,,0,1130000,2,1,2,1,
3260,,,0,61,,Fundação,2,1,450.0,1,,1,331000,2,1,2,2,
3261,,,0,90,,Cerâmica,2,1,600.0,1,,1,990000,2,1,2,2,
3262,,,0,106,,Santa Paula,3,0,385.0,1,,0,550000,3,0,2,3,
3263,,,0,68,,Cerâmica,3,1,561.0,1,,1,6498000,2,1,2,3,
3264,,,0,68,,Barcelona,6,1,14.0,1,,1,450000,2,1,2,6,
3265,,,1,67,,Barcelona,4,1,775.0,1,,0,455000,2,1,2,4,
3266,,,0,88,,Barcelona,2,0,450.0,1,,1,450000,3,1,2,2,
3267,,,0,62,,Santo Antônio,2,1,878.0,1,,1,475000,2,1,2,2,
3268,,,1,79,,Mauá,4,1,738.0,0,,0,495000,3,0,2,4,
3269,,,0,40,,Nova Gerty,2,1,395.0,1,,1,319000,1,1,2,2,
3270,,,1,127,,Boa Vista,2,0,410.0,1,,0,530000,3,1,1,2,
3271,,,0,68,,Fundação, -- ,1,447.0,1,,1,420000,2,1,2, -- ,
3272,,,1,160,,Santo Antônio,1,0,482.0,0,,1,1050000,4,1,2,1,
3273,,,0,76,,Santa Maria,1,1,478.0,1,,1,4199000,2,1,2,1,
3274,,,0,79,,Boa Vista,2,1,568.0,1,,1,700000,3,1,2,2,
3275,,,0,174,,Santa Paula,3,0,430.0,0,,0,990000,3,0,2,3,
3276,,,1,65,,Boa Vista,2,0,535.0,0,,1,365000,2,1,2,2,
3277,,,1,90,,Olímpico,3,1,105.0,0,,1,850000,2,1,2,3,
3278,,,0,90,,Santa Paula,1,0,500.0,1,,0,650000,3,1,2,1,
3279,,,0,180,,Santa Paula,4,1,520.0,1,,1,1200000,3,1,2,4,
3280,,,0,67,,Santa Maria,2,1,150.0,1,,1,240000,3,1,2,2,
3281,,,1,70,,Olímpico,1,1,511.0,1,,0,395000,2,1,2,1,
3282,,,1,75,,Santa Maria,2,1,515.0,1,,0,460000,2,1,2,2,
3283,,,0,160,,Santa Maria,2,1,508.0,1,,1,7499000,3,0,2,2,
3284,,,0,84,,Santa Paula,2,1,550.0,1,,1,750000,3,1,2,2,
3285,,,0,140,,Nova Gerty,1,1,1.0,1,,0,500000,2,1,2,1,
3286,,,0,56,,Cerâmica,1,0,385.0,1,,0,459000,2,0,2,1,
3287,,,0,64,,Santa Maria,2,1,561.0,1,,1,390000,2,1,2,2,
3288,,,0,65,,Cerâmica,1,1,14.0,1,,1,430000,2,1,2,1,
3289,,,1,264,,Olímpico,2,0,775.0,1,,0,1980000,3,1,2,2,
3290,,,0,113,,Santo Antônio,2,1,450.0,1,,1,1130000,2,1,2,2,
3291,,,0,61,,Fundação,3,1,878.0,1,,1,331000,2,1,2,3,
3292,,,0,90,,Cerâmica,1,0,738.0,1,,0,990000,2,0,2,1,
3293,,,0,106,,Santa Paula,1,1,395.0,1,,1,550000,3,1,2,1,
3294,,,0,68,,Cerâmica,1,1,410.0,1,,1,6498000,2,1,2,1,
3295,,,1,68,,Barcelona,2,1,447.0,1,,0,450000,2,1,2,2,
3296,,,0,67,,Barcelona,1,0,482.0,1,,1,455000,2,1,2,1,
3297,,,0,88,,Barcelona,2,1,478.0,1,,1,450000,3,1,2,2,
3298,,,1,62,,Santo Antônio,2,1,300.0,0,,0,475000,2,0,2,2,
3299,,,0,79,,Mauá,3,1,105.0,1,,1,495000,3,1,2,3,
3300,,,1,40,,Nova Gerty, -- ,0,351.0,1,,0,319000,1,1,2, -- ,
3301,,,0,127,,Boa Vista,2,1,568.0,1,,1,530000,3,1,1,2,
3302,,,1,68,,Fundação,2,0,430.0,0,,1,420000,2,1,2,2,
3303,,,0,160,,Santo Antônio,4,1,535.0,1,,1,1050000,4,1,2,4,
3304,,,1,70,,Centro,1,1,105.0,1,,0,500000,2,1,2,1,
3305,,,0,150,,Santa Maria,4,1,500.0,1,,1,750000,2,1,2,4,
3306,,,0,150,,Centro,3,0,520.0,0,,0,630000,4,0,2,3,
3307,,,1,61,,Osvaldo Cruz, 2-3 ,1,150.0,0,,1,510000,2,1,2, 2-3 ,
3308,,,0,76,,Santa Maria,2,0,511.0,1,,0,4199000,2,1,2,2,
3309,,,0,79,,Boa Vista,2,1,515.0,1,,1,700000,3,1,2,2,
3310,,,0,55,,Olímpico,1,0,508.0,1,,0,2969000,2,1,2,1,
3311,,,0,174,,Santa Paula,2,1,550.0,1,,1,990000,3,1,2,2,
3312,,,1,65,,Boa Vista,1,1,1.0,1,,0,365000,2,1,2,1,
3313,,,0,90,,Olímpico,1,1,600.0,1,,1,850000,2,0,2,1,
3314,,,0,90,,Santa Paula,2,1,385.0,1,,1,650000,3,1,2,2,
3315,,,0,180,,Santa Paula,1,1,561.0,1,,0,1200000,3,1,2,1,
3316,,,0,67,,Santa Maria,3,1,14.0,1,,1,240000,3,0,2,3,
3317,,,0,65,,Barcelona,2,0,775.0,1,,0,435000,2,0,2,2,
3318,,,0,70,,Olímpico,1,1,450.0,1,,1,395000,2,1,2,1,
3319,,,1,75,,Santa Maria,2,0,738.0,1,,0,460000,2,1,2,2,
3320,,,0,160,,Santa Maria, -- ,1,395.0,1,,1,7499000,3,1,2, -- ,
3321,,,0,84,,Santa Paula,1,1,410.0,1,,1,750000,3,1,2,1,
3322,,,0,140,,Nova Gerty,1,0,447.0,1,,0,500000,2,0,2,1,
3323,,,0,56,,Cerâmica,3,1,482.0,1,,1,459000,2,1,2,3,
3324,,,0,68,,Cerâmica,1,1,478.0,1,,1,720000,2,1,2,1,
3325,,,1,64,,Santa Maria,3,1,105.0,1,,0,390000,2,1,2,3,
3326,,,0,65,,Cerâmica,3,0,351.0,1,,1,430000,2,1,2,3,
3327,,,0,80,,Jardim Sao Caetano,2,1,568.0,1,,1,495000,3,1,2,2,
3328,,,1,264,,Olímpico,1,1,430.0,0,,0,1980000,3,0,2,1,
3329,,,0,113,,Santo Antônio,2,1,535.0,1,,1,1130000,2,1,2,2,
3330,,,1,61,,Fundação,1,0,105.0,1,,0,331000,2,1,2,1,
3331,,,0,90,,Cerâmica,1,1,500.0,1,,1,990000,2,1,2,1,
3332,,,1,106,,Santa Paula,1,0,520.0,0,,1,550000,3,1,2,1,
3333,,,0,68,,Cerâmica,1,1,19.0,1,,1,6498000,2,1,2,1,
3334,,,1,68,,Barcelona,2,1,150.0,1,,0,450000,2,1,2,2,
3335,,,0,67,,Barcelona,2,1,511.0,1,,1,455000,2,1,2,2,
3336,,,0,88,,Barcelona,3,0,515.0,0,,0,450000,3,0,2,3,
3337,,,1,62,,Santo Antônio,2,0,508.0,0,,1,475000,2,1,2,2,
3338,,,1,79,,Mauá,3,1,550.0,0,,1,495000,3,1,2,3,
3339,,,0,150,,Centro,1,0,1.0,1,,0,630000,4,1,2,1,
3340,,,0,76,,Santa Maria,2,0,600.0,1,,0,4199000,2,1,2,2,
3341,,,0,79,,Boa Vista,3,1,385.0,1,,1,700000,3,1,2,3,
3342,,,1,174,,Santa Paula,3,1,561.0,1,,0,990000,3,1,2,3,
3343,,,1,65,,Boa Vista,5,1,14.0,1,,0,365000,2,1,2,5,
3344,,,0,90,,Olímpico,3,1,775.0,1,,1,850000,2,0,2,3,
3345,,,0,90,,Santa Paula,3,1,450.0,1,,1,650000,3,1,2,3,
3346,,,0,180,,Santa Paula,2,1,738.0,1,,1,1200000,3,0,2,2,
3347,,,0,67,,Santa Maria,2,0,395.0,1,,0,240000,3,0,2,2,
3348,,,0,70,,Olímpico,2,1,410.0,1,,1,395000,2,1,2,2,
3349,,,0,75,,Santa Maria,1,1,447.0,1,,1,460000,2,1,2,1,
3350,,,1,160,,Santa Maria,2,0,482.0,1,,0,7499000,3,1,2,2,
3351,,,0,84,,Santa Paula,1,1,478.0,1,,1,750000,3,1,2,1,
3352,,,0,140,,Nova Gerty,1,0,568.0,1,,0,500000,2,0,2,1,
3353,,,0,56,,Cerâmica,2,1,430.0,1,,1,459000,2,1,2,2,
3354,,,0,68,,Cerâmica,2,1,105.0,1,,1,720000,2,1,2,2,
3355,,,1,64,,Santa Maria,2,1,500.0,1,,0,390000,2,1,2,2,
3356,,,0,65,,Cerâmica,2,0,520.0,1,,1,430000,2,1,2,2,
3357,,,0,264,,Olímpico,2,1,19.0,1,,1,1980000,3,1,2,2,
3358,,,1,113,,Santo Antônio,2,1,150.0,0,,0,1130000,2,0,2,2,
3359,,,0,61,,Fundação,1,1,515.0,1,,1,331000,2,1,2,1,
3360,,,1,90,,Cerâmica,2,0,508.0,1,,0,990000,2,1,2,2,
3361,,,0,106,,Santa Paula,1,1,550.0,1,,1,550000,3,1,2,1,
3362,,,1,68,,Cerâmica,3,0,1.0,0,,1,6498000,2,1,2,3,
3363,,,0,68,,Barcelona,2,1,450.0,1,,1,450000,2,1,2,2,
3364,,,1,67,,Barcelona,3,1,600.0,1,,0,455000,2,1,2,3,
3365,,,0,88,,Barcelona,3,1,385.0,1,,1,450000,3,1,2,3,
3366,,,0,62,,Santo Antônio,3,0,561.0,0,,0,475000,2,0,2,3,
3367,,,1,79,,Mauá,1,0,14.0,0,,1,495000,3,1,2,1,
3368,,,1,40,,Nova Gerty,2,1,775.0,0,,1,319000,1,1,2,2,
3369,,,0,127,,Boa Vista,2,0,450.0,1,,0,530000,3,1,1,2,
3370,,,0,68,,Fundação,2,1,878.0,1,,1,420000,2,1,2,2,
3371,,,0,160,,Santo Antônio,1,0,738.0,1,,0,1050000,4,1,2,1,
3372,,,0,150,,Centro,3,1,395.0,1,,1,630000,4,1,2,3,
3373,,,1,61,,Osvaldo Cruz,2,1,447.0,1,,0,510000,2,1,2,2,
3374,,,0,76,,Santa Maria,1,1,482.0,1,,1,4199000,2,0,2,1,
3375,,,0,79,,Boa Vista,2,1,478.0,1,,1,700000,3,1,2,2,
3376,,,0,55,,Olímpico,1,1,300.0,1,,0,2969000,2,1,2,1,
3377,,,0,174,,Santa Paula,2,1,500.0,1,,1,990000,3,0,2,2,
3378,,,0,65,,Boa Vista,1,0,12.0,1,,0,365000,2,0,2,1,
3379,,,0,90,,Olímpico,1,1,351.0,1,,1,850000,2,1,2,1,
3380,,,1,90,,Santa Paula,2,0,568.0,1,,0,650000,3,1,2,2,
3381,,,0,180,,Santa Paula,1,1,430.0,1,,1,1200000,3,1,2,1,
3382,,,0,67,,Santa Maria,1,1,535.0,1,,1,240000,3,1,2,1,
3383,,,0,65,,Barcelona,2,0,105.0,1,,0,435000,2,0,2,2,
3384,,,0,70,,Olímpico,2,1,500.0,1,,1,395000,2,1,2,2,
3385,,,1,75,,Santa Maria,2,1,19.0,1,,0,460000,2,1,2,2,
3386,,,0,160,,Santa Maria,1,0,150.0,1,,1,7499000,3,1,2,1,
3387,,,0,84,,Santa Paula,3,1,511.0,1,,1,750000,3,1,2,3,
3388,,,1,140,,Nova Gerty,1,1,515.0,0,,0,500000,2,0,2,1,
3389,,,0,56,,Cerâmica,2,1,508.0,1,,1,459000,2,1,2,2,
3390,,,1,68,,Cerâmica,2,0,550.0,1,,0,720000,2,1,2,2,
3391,,,0,64,,Santa Maria,3,1,1.0,1,,1,390000,2,1,2,3,
3392,,,1,65,,Cerâmica,3,0,450.0,0,,1,430000,2,1,2,3,
3393,,,0,80,,Jardim Sao Caetano,6,1,600.0,1,,1,495000,3,1,2,6,
3394,,,1,264,,Olímpico,4,1,385.0,1,,0,1980000,3,1,2,4,
3395,,,0,113,,Santo Antônio,2,1,561.0,1,,1,1130000,2,1,2,2,
3396,,,0,61,,Fundação,2,0,14.0,0,,0,331000,2,0,2,2,
3397,,,1,90,,Cerâmica,4,0,775.0,0,,1,990000,2,1,2,4,
3398,,,1,106,,Santa Paula,2,1,450.0,0,,1,550000,3,1,2,2,
3399,,,0,68,,Cerâmica,2,0,878.0,1,,0,6498000,2,1,2,2,
3400,,,0,68,,Barcelona, -- ,1,738.0,1,,1,450000,2,1,2, -- ,
3401,,,0,67,,Barcelona,1,0,395.0,1,,0,455000,2,1,2,1,
3402,,,0,88,,Barcelona,1,1,410.0,1,,1,450000,3,1,2,1,
3403,,,1,62,,Santo Antônio,2,1,447.0,1,,0,475000,2,1,2,2,
3404,,,1,79,,Mauá,2,1,482.0,1,,0,495000,3,1,2,2,
3405,,,0,150,,Centro,3,1,478.0,1,,1,630000,4,0,2,3,
3406,,,0,76,,Santa Maria,3,1,351.0,1,,0,4199000,2,1,2,3,
3407,,,0,79,,Boa Vista,1,1,568.0,1,,1,700000,3,0,2,1,
3408,,,0,174,,Santa Paula,4,0,430.0,1,,0,990000,3,0,2,4,
3409,,,0,65,,Boa Vista,2,1,535.0,1,,1,365000,2,1,2,2,
3410,,,0,90,,Olímpico,2,1,105.0,1,,1,850000,2,1,2,2,
3411,,,1,90,,Santa Paula,1,0,500.0,1,,0,650000,3,1,2,1,
3412,,,0,180,,Santa Paula,2,1,19.0,1,,1,1200000,3,1,2,2,
3413,,,0,67,,Santa Maria,2,0,150.0,1,,0,240000,3,0,2,2,
3414,,,0,70,,Olímpico,1,1,511.0,1,,1,395000,2,1,2,1,
3415,,,0,75,,Santa Maria,2,1,515.0,1,,1,460000,2,1,2,2,
3416,,,1,160,,Santa Maria,1,1,508.0,1,,0,7499000,3,1,2,1,
3417,,,0,84,,Santa Paula,2,0,550.0,1,,1,750000,3,1,2,2,
3418,,,1,140,,Nova Gerty,2,1,450.0,0,,0,500000,2,0,2,2,
3419,,,0,56,,Cerâmica,2,1,600.0,1,,1,459000,2,1,2,2,
3420,,,1,68,,Cerâmica,3,0,385.0,1,,0,720000,2,1,2,3,
3421,,,0,64,,Santa Maria,1,1,561.0,1,,1,390000,2,1,2,1,
3422,,,1,65,,Cerâmica,1,0,14.0,0,,1,430000,2,1,2,1,
3423,,,0,264,,Olímpico,1,1,775.0,1,,1,1980000,3,1,2,1,
3424,,,1,113,,Santo Antônio,2,1,450.0,1,,0,1130000,2,1,2,2,
3425,,,0,61,,Fundação,1,1,878.0,1,,1,331000,2,1,2,1,
3426,,,0,90,,Cerâmica,2,0,738.0,0,,0,990000,2,0,2,2,
3427,,,1,106,,Santa Paula,2,0,395.0,0,,1,550000,3,1,2,2,
3428,,,1,68,,Cerâmica,3,1,410.0,0,,1,6498000,2,1,2,3,
3429,,,0,68,,Barcelona, -- ,0,447.0,1,,0,450000,2,1,2, -- ,
3430,,,0,67,,Barcelona,2,0,482.0,1,,0,455000,2,1,2,2,
3431,,,0,88,,Barcelona,2,1,478.0,1,,1,450000,3,1,2,2,
3432,,,1,62,,Santo Antônio,4,1,105.0,1,,0,475000,2,1,2,4,
3433,,,0,79,,Mauá,1,1,351.0,1,,1,495000,3,0,2,1,
3434,,,0,40,,Nova Gerty,4,1,568.0,1,,1,319000,1,1,2,4,
3435,,,0,127,,Boa Vista,3,1,430.0,1,,0,530000,3,1,1,3,
3436,,,0,68,,Fundação,3,1,535.0,1,,1,420000,2,0,2,3,
3437,,,0,160,,Santo Antônio, 2-3 ,0,105.0,1,,0,1050000,4,0,2, 2-3 ,
3438,,,0,150,,Centro,2,1,500.0,1,,1,630000,4,1,2,2,
3439,,,0,61,,Osvaldo Cruz,1,1,19.0,1,,1,510000,2,1,2,1,
3440,,,0,76,,Santa Maria,2,1,150.0,1,,1,4199000,2,1,2,2,
3441,,,0,79,,Boa Vista,1,0,511.0,1,,0,700000,3,0,2,1,
3442,,,0,55,,Olímpico,2,1,515.0,1,,1,2969000,2,1,2,2,
3443,,,0,174,,Santa Paula,1,1,508.0,1,,1,990000,3,1,2,1,
3444,,,1,65,,Boa Vista,2,1,550.0,1,,0,365000,2,1,2,2,
3445,,,1,90,,Olímpico,3,1,450.0,0,,0,850000,2,0,2,3,
3446,,,0,90,,Santa Paula,2,1,600.0,1,,1,650000,3,1,2,2,
3447,,,1,180,,Santa Paula,1,0,385.0,1,,0,1200000,3,1,2,1,
3448,,,0,67,,Santa Maria,2,1,561.0,1,,1,240000,3,1,2,2,
3449,,,1,65,,Barcelona,2,0,14.0,0,,1,435000,2,1,2,2,
3450,,,0,70,,Olímpico, -- ,1,775.0,1,,1,395000,2,1,2, -- ,
3451,,,0,75,,Santa Maria,1,1,878.0,1,,1,460000,2,1,2,1,
3452,,,0,160,,Santa Maria,3,0,738.0,0,,0,7499000,3,0,2,3,
3453,,,1,84,,Santa Paula,1,0,395.0,0,,1,750000,3,1,2,1,
3454,,,1,140,,Nova Gerty,3,1,410.0,0,,1,500000,2,1,2,3,
3455,,,0,56,,Cerâmica,3,0,447.0,1,,0,459000,2,0,2,3,
3456,,,0,68,,Cerâmica,2,0,482.0,0,,0,720000,2,0,2,2,
3457,,,0,64,,Santa Maria,1,1,478.0,1,,1,390000,2,1,2,1,
3458,,,0,65,,Cerâmica,2,1,105.0,1,,1,430000,2,1,2,2,
3459,,,0,80,,Jardim Sao Caetano,1,0,351.0,1,,0,495000,3,1,2,1,
3460,,,0,264,,Olímpico,1,1,568.0,1,,1,1980000,3,1,2,1,
3461,,,0,113,,Santo Antônio,1,0,430.0,1,,0,1130000,2,1,2,1,
3462,,,0,61,,Fundação,1,1,535.0,1,,1,331000,2,1,2,1,
3463,,,1,90,,Cerâmica,2,1,105.0,1,,0,990000,2,1,2,2,
3464,,,1,106,,Santa Paula,2,1,500.0,1,,0,550000,3,1,2,2,
3465,,,0,68,,Cerâmica,3,1,520.0,1,,1,6498000,2,0,2,3,
3466,,,0,68,,Barcelona,2,1,19.0,1,,1,450000,2,1,2,2,
3467,,,0,67,,Barcelona,3,1,150.0,1,,0,455000,2,1,2,3,
3468,,,0,88,,Barcelona,1,1,511.0,1,,1,450000,3,0,2,1,
3469,,,0,62,,Santo Antônio,3,0,515.0,1,,0,475000,2,0,2,3,
3470,,,0,79,,Mauá,2,1,508.0,1,,1,495000,3,1,2,2,
3471,,,0,150,,Centro,3,1,550.0,1,,1,630000,4,1,2,3,
3472,,,0,61,,Osvaldo Cruz,5,1,450.0,1,,1,510000,2,1,2,5,
3473,,,0,76,,Santa Maria,3,1,600.0,1,,1,4199000,2,1,2,3,
3474,,,0,79,,Boa Vista,3,0,385.0,1,,0,700000,3,0,2,3,
3475,,,0,55,,Olímpico,1,1,561.0,1,,1,2969000,2,1,2,1,
3476,,,0,174,,Santa Paula,2,1,14.0,1,,1,990000,3,1,2,2,
3477,,,1,65,,Boa Vista,2,1,775.0,1,,0,365000,2,1,2,2,
3478,,,0,90,,Olímpico,1,1,878.0,1,,1,850000,2,1,2,1,
3479,,,1,90,,Santa Paula,2,1,738.0,0,,0,650000,3,0,2,2,
3480,,,0,180,,Santa Paula,1,1,395.0,1,,1,1200000,3,1,2,1,
3481,,,1,67,,Santa Maria,2,0,410.0,1,,0,240000,3,1,2,2,
3482,,,0,65,,Barcelona,1,1,447.0,1,,1,435000,2,1,2,1,
3483,,,1,70,,Olímpico,2,0,482.0,0,,1,395000,2,1,2,2,
3484,,,1,75,,Santa Maria,2,1,568.0,1,,0,460000,2,1,2,2,
3485,,,0,160,,Santa Maria,2,1,430.0,1,,1,7499000,3,1,2,2,
3486,,,0,84,,Santa Paula,2,0,105.0,0,,0,750000,3,0,2,2,
3487,,,1,140,,Nova Gerty,2,0,500.0,0,,1,500000,2,1,2,2,
3488,,,1,56,,Cerâmica,1,1,520.0,0,,1,459000,2,1,2,1,
3489,,,0,68,,Cerâmica,2,0,19.0,1,,0,720000,2,1,2,2,
3490,,,0,64,,Santa Maria,1,1,150.0,1,,1,390000,2,1,2,1,
3491,,,0,65,,Cerâmica,3,0,515.0,1,,0,430000,2,1,2,3,
3492,,,0,80,,Jardim Sao Caetano,2,1,508.0,1,,1,495000,3,1,2,2,
3493,,,1,264,,Olímpico,3,1,550.0,1,,0,1980000,3,1,2,3,
3494,,,1,113,,Santo Antônio,3,1,1.0,1,,0,1130000,2,1,2,3,
3495,,,0,61,,Fundação,3,1,450.0,1,,1,331000,2,0,2,3,
3496,,,0,90,,Cerâmica,1,1,385.0,1,,1,990000,2,1,2,1,
3497,,,0,106,,Santa Paula,2,1,561.0,1,,0,550000,3,1,2,2,
3498,,,0,68,,Cerâmica,2,1,14.0,1,,1,6498000,2,0,2,2,
3499,,,0,68,,Barcelona,2,0,775.0,1,,0,450000,2,0,2,2,
3500,,,0,67,,Barcelona,1,1,450.0,1,,1,455000,2,1,2,1,
3501,,,0,88,,Barcelona,3,1,878.0,1,,1,450000,3,1,2,3,
3502,,,1,62,,Santo Antônio,1,0,738.0,1,,0,475000,2,1,2,1,
3503,,,0,79,,Mauá,2,1,395.0,1,,1,495000,3,1,2,2,
3504,,,0,150,,Centro,1,1,410.0,1,,1,630000,4,1,2,1,
3505,,,0,61,,Osvaldo Cruz,1,1,482.0,1,,1,510000,2,1,2,1,
3506,,,0,76,,Santa Maria,2,1,478.0,1,,1,4199000,2,1,2,2,
3507,,,1,79,,Boa Vista,1,1,300.0,1,,0,700000,3,1,2,1,
3508,,,0,55,,Olímpico,2,0,500.0,1,,1,2969000,2,1,2,2,
3509,,,0,174,,Santa Paula,1,1,12.0,1,,1,990000,3,1,2,1,
3510,,,1,65,,Boa Vista,2,1,600.0,0,,0,365000,2,0,2,2,
3511,,,1,90,,Olímpico,1,0,105.0,1,,0,850000,2,1,2,1,
3512,,,0,90,,Santa Paula,2,1,568.0,1,,1,650000,3,1,2,2,
3513,,,1,180,,Santa Paula,2,0,430.0,0,,1,1200000,3,1,2,2,
3514,,,0,67,,Santa Maria, -- ,1,105.0,1,,1,240000,3,1,2, -- ,
3515,,,1,65,,Barcelona,2,1,500.0,1,,0,435000,2,1,2,2,
3516,,,0,70,,Olímpico,1,1,520.0,1,,1,395000,2,1,2,1,
3517,,,1,75,,Santa Maria,1,0,150.0,0,,1,460000,2,1,2,1,
3518,,,1,160,,Santa Maria,2,1,515.0,0,,1,7499000,3,1,2,2,
3519,,,0,84,,Santa Paula,2,1,508.0,1,,1,750000,3,1,2,2,
3520,,,0,140,,Nova Gerty,3,0,550.0,1,,0,500000,2,1,2,3,
3521,,,0,56,,Cerâmica,3,1,1.0,1,,1,459000,2,1,2,3,
3522,,,1,68,,Cerâmica,6,1,450.0,1,,0,720000,2,1,2,6,
3523,,,1,64,,Santa Maria,4,1,600.0,1,,0,390000,2,1,2,4,
3524,,,0,65,,Cerâmica,2,1,385.0,1,,1,430000,2,0,2,2,
3525,,,0,80,,Jardim Sao Caetano,2,1,561.0,1,,1,495000,3,1,2,2,
3526,,,0,264,,Olímpico,4,1,14.0,1,,0,1980000,3,1,2,4,
3527,,,0,113,,Santo Antônio,2,1,775.0,1,,1,1130000,2,0,2,2,
3528,,,0,61,,Fundação,2,0,450.0,1,,0,331000,2,0,2,2,
3529,,,0,90,,Cerâmica, -- ,1,878.0,1,,1,990000,2,1,2, -- ,
3530,,,0,106,,Santa Paula,1,1,738.0,1,,1,550000,3,1,2,1,
3531,,,1,68,,Cerâmica,1,0,395.0,1,,0,6498000,2,1,2,1,
3532,,,0,68,,Barcelona,2,1,410.0,1,,1,450000,2,1,2,2,
3533,,,0,67,,Barcelona,2,1,447.0,1,,1,455000,2,1,2,2,
3534,,,0,88,,Barcelona,3,0,482.0,1,,0,450000,3,0,2,3,
3535,,,0,62,,Santo Antônio,2,1,478.0,1,,1,475000,2,1,2,2,
3536,,,1,79,,Mauá,3,1,300.0,1,,0,495000,3,1,2,3,
3537,,,0,150,,Centro,1,0,500.0,1,,1,630000,4,1,2,1,
3538,,,1,61,,Osvaldo Cruz,2,1,105.0,0,,0,510000,2,0,2,2,
3539,,,0,76,,Santa Maria,2,1,568.0,1,,1,4199000,2,1,2,2,
3540,,,1,79,,Boa Vista,1,0,430.0,1,,0,700000,3,1,2,1,
3541,,,0,55,,Olímpico,2,1,105.0,1,,1,2969000,2,1,2,2,
3542,,,1,174,,Santa Paula,2,0,500.0,0,,1,990000,3,1,2,2,
3543,,,0,65,,Boa Vista,2,1,520.0,1,,1,365000,2,1,2,2,
3544,,,0,90,,Olímpico,2,1,150.0,1,,1,850000,2,1,2,2,
3545,,,0,90,,Santa Paula,1,0,515.0,0,,0,650000,3,0,2,1,
3546,,,1,180,,Santa Paula,2,0,508.0,0,,1,1200000,3,1,2,2,
3547,,,1,67,,Santa Maria,1,1,550.0,0,,1,240000,3,1,2,1,
3548,,,0,65,,Barcelona,2,0,1.0,1,,0,435000,2,0,2,2,
3549,,,0,70,,Olímpico,2,0,450.0,0,,0,395000,2,0,2,2,
3550,,,0,75,,Santa Maria,1,1,385.0,1,,1,460000,2,1,2,1,
3551,,,0,160,,Santa Maria,1,0,561.0,1,,0,7499000,3,1,2,1,
3552,,,0,84,,Santa Paula,1,1,14.0,1,,1,750000,3,1,2,1,
3553,,,1,140,,Nova Gerty,2,1,775.0,1,,0,500000,2,1,2,2,
3554,,,1,56,,Cerâmica,1,1,450.0,1,,0,459000,2,1,2,1,
3555,,,0,68,,Cerâmica,2,1,878.0,1,,1,720000,2,0,2,2,
3556,,,0,64,,Santa Maria,2,1,738.0,1,,1,390000,2,1,2,2,
3557,,,0,65,,Cerâmica,3,1,395.0,1,,0,430000,2,1,2,3,
3558,,,0,80,,Jardim Sao Caetano, -- ,1,410.0,1,,1,495000,3,0,2, -- ,
3559,,,0,264,,Olímpico,2,0,447.0,1,,0,1980000,3,0,2,2,
3560,,,0,113,,Santo Antônio,2,1,482.0,1,,1,1130000,2,1,2,2,
3561,,,0,61,,Fundação,4,1,478.0,1,,1,331000,2,1,2,4,
3562,,,1,90,,Cerâmica,1,0,300.0,1,,0,990000,2,1,2,1,
3563,,,0,106,,Santa Paula,4,1,500.0,1,,1,550000,3,1,2,4,
3564,,,0,68,,Cerâmica,3,1,12.0,1,,1,6498000,2,1,2,3,
3565,,,0,68,,Barcelona,3,0,105.0,1,,0,450000,2,0,2,3,
3566,,,0,67,,Barcelona, 2-3 ,1,351.0,1,,1,455000,2,1,2, 2-3 ,
3567,,,0,88,,Barcelona,2,1,568.0,1,,1,450000,3,1,2,2,
3568,,,1,62,,Santo Antônio,2,1,430.0,1,,0,475000,2,1,2,2,
3569,,,0,79,,Mauá,1,0,535.0,1,,1,495000,3,1,2,1,
3570,,,0,150,,Centro,2,1,105.0,1,,1,630000,4,1,2,2,
