,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
3528,2,Fundação,61,2,2,2,0,0,1,0,0,450.0,331000
3529,2,Cerâmica,90,2, -- , -- ,0,1,1,1,1,878.0,990000
3530,2,Santa Paula,106,3,1,1,0,1,1,1,1,738.0,550000
3531,2,Cerâmica,68,2,1,1,1,0,1,1,0,395.0,6498000
3532,2,Barcelona,68,2,2,2,0,1,1,1,1,410.0,450000
3533,2,Barcelona,67,2,2,2,0,1,1,1,1,447.0,455000
3534,2,Barcelona,88,3,3,3,0,0,1,0,0,482.0,450000
3535,2,Santo Antônio,62,2,2,2,0,1,1,1,1,478.0,475000
3536,2,Mauá,79,3,3,3,1,1,1,1,0,300.0,495000
3537,2,Centro,150,4,1,1,0,0,1,1,1,500.0,630000
3538,2,Osvaldo Cruz,61,2,2,2,1,1,0,0,0,105.0,510000
3539,2,Santa Maria,76,2,2,2,0,1,1,1,1,568.0,4199000
3540,2,Boa Vista,79,3,1,1,1,0,1,1,0,430.0,700000
3541,2,Olímpico,55,2,2,2,0,1,1,1,1,105.0,2969000
3542,2,Santa Paula,174,3,2,2,1,0,0,1,1,500.0,990000
3543,2,Boa Vista,65,2,2,2,0,1,1,1,1,520.0,365000
3544,2,Olímpico,90,2,2,2,0,1,1,1,1,150.0,850000
3545,2,Santa Paula,90,3,1,1,0,0,0,0,0,515.0,650000
3546,2,Santa Paula,180,3,2,2,1,0,0,1,1,508.0,1200000
3547,2,Santa Maria,67,3,1,1,1,1,0,1,1,550.0,240000
3548,2,Barcelona,65,2,2,2,0,0,1,0,0,1.0,435000
3549,2,Olímpico,70,2,2,2,0,0,0,0,0,450.0,395000
3550,2,Santa Maria,75,2,1,1,0,1,1,1,1,385.0,460000
3551,2,Santa Maria,160,3,1,1,0,0,1,1,0,561.0,7499000
3552,2,Santa Paula,84,3,1,1,0,1,1,1,1,14.0,750000
3553,2,Nova Gerty,140,2,2,2,1,1,1,1,0,775.0,500000
3554,2,Cerâmica,56,2,1,1,1,1,1,1,0,450.0,459000
3555,2,Cerâmica,68,2,2,2,0,1,1,0,1,878.0,720000
3556,2,Santa Maria,64,2,2,2,0,1,1,1,1,738.0,390000
3557,2,Cerâmica,65,2,3,3,0,1,1,1,0,395.0,430000
3558,2,Jardim Sao Caetano,80,3, -- , -- ,0,1,1,0,1,410.0,495000
3559,2,Olímpico,264,3,2,2,0,0,1,0,0,447.0,1980000
3560,2,Santo Antônio,113,2,2,2,0,1,1,1,1,482.0,1130000
3561,2,Fundação,61,2,4,4,0,1,1,1,1,478.0,331000
3562,2,Cerâmica,90,2,1,1,1,0,1,1,0,300.0,990000
3563,2,Santa Paula,106,3,4,4,0,1,1,1,1,500.0,550000
3564,2,Cerâmica,68,2,3,3,0,1,1,1,1,12.0,6498000
3565,2,Barcelona,68,2,3,3,0,0,1,0,0,105.0,450000
3566,2,Barcelona,67,2, 2-3 , 2-3 ,0,1,1,1,1,351.0,455000
3567,2,Barcelona,88,3,2,2,0,1,1,1,1,568.0,450000
3568,2,Santo Antônio,62,2,2,2,1,1,1,1,0,430.0,475000
3569,2,Mauá,79,3,1,1,0,0,1,1,1,535.0,495000
3570,2,Centro,150,4,2,2,0,1,1,1,1,105.0,630000
3571,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,520.0,510000
3572,2,Santa Maria,76,2,1,1,1,0,1,1,0,19.0,4199000
3573,2,Boa Vista,79,3,2,2,0,1,1,1,1,150.0,700000
3574,2,Olímpico,55,2,1,1,1,0,0,1,1,511.0,2969000
3575,2,Santa Paula,174,3,3,3,0,1,1,1,1,515.0,990000
3576,2,Boa Vista,65,2,2,2,1,1,1,1,0,508.0,365000
3577,2,Olímpico,90,2,2,2,0,0,0,0,0,1.0,850000
3578,2,Santa Paula,90,3,2,2,1,0,0,1,1,450.0,650000
3579,2,Santa Paula,180,3, -- , -- ,1,1,0,1,1,600.0,1200000
3580,2,Santa Maria,67,3,1,1,0,0,1,1,0,385.0,240000
3581,2,Barcelona,65,2,1,1,0,1,1,1,1,561.0,435000
3582,2,Olímpico,70,2,3,3,1,1,1,1,0,14.0,395000
3583,2,Santa Maria,75,2,3,3,0,1,1,1,1,450.0,460000
3584,2,Santa Maria,160,3,3,3,0,1,1,1,0,878.0,7499000
3585,2,Santa Paula,84,3,2,2,0,1,1,0,1,738.0,750000
3586,2,Nova Gerty,140,2,1,1,0,0,1,0,0,395.0,500000
3587,2,Cerâmica,56,2,2,2,0,1,1,1,1,410.0,459000
3588,2,Cerâmica,68,2,1,1,1,0,1,1,0,447.0,720000
3589,2,Santa Maria,64,2,1,1,0,1,1,1,1,482.0,390000
3590,2,Cerâmica,65,2,1,1,0,1,1,1,1,478.0,430000
3591,2,Jardim Sao Caetano,80,3,1,1,0,0,1,0,0,351.0,495000
3592,2,Olímpico,264,3,2,2,0,1,1,1,1,568.0,1980000
3593,2,Santo Antônio,113,2,2,2,1,1,1,1,0,430.0,1130000
3594,2,Fundação,61,2,3,3,0,0,1,1,1,535.0,331000
3595,2,Cerâmica,90,2,2,2,1,1,0,0,0,105.0,990000
3596,2,Santa Paula,106,3,3,3,0,1,1,1,1,500.0,550000
3597,2,Cerâmica,68,2,1,1,1,0,1,1,0,520.0,6498000
3598,2,Barcelona,68,2,3,3,0,1,1,1,1,19.0,450000
3599,2,Barcelona,67,2,2,2,1,0,0,1,1,150.0,455000
3600,2,Barcelona,88,3,3,3,0,1,1,1,1,511.0,450000
3601,2,Santo Antônio,62,2,3,3,1,1,1,1,0,515.0,475000
3602,2,Mauá,79,3,5,5,0,1,1,1,1,508.0,495000
3603,2,Centro,150,4,3,3,0,0,0,0,0,550.0,630000
3604,2,Osvaldo Cruz,61,2,1,1,1,1,0,1,1,450.0,510000
3605,2,Santa Maria,76,2,2,2,0,0,1,0,0,385.0,4199000
3606,2,Boa Vista,79,3,2,2,0,0,0,0,0,561.0,700000
3607,2,Olímpico,55,2,2,2,0,1,1,1,1,14.0,2969000
3608,2,Santa Paula,174,3,1,1,0,1,1,1,1,775.0,990000
3609,2,Boa Vista,65,2,2,2,0,1,1,1,1,450.0,365000
3610,2,Olímpico,90,2,2,2,0,0,1,1,0,738.0,850000
3611,2,Santa Paula,90,3,1,1,0,1,1,1,1,395.0,650000
3612,2,Santa Paula,180,3,2,2,0,0,1,1,0,410.0,1200000
3613,2,Santa Maria,67,3,2,2,0,1,1,1,1,447.0,240000
3614,2,Barcelona,65,2,2,2,1,1,1,1,0,482.0,435000
3615,2,Olímpico,70,2,2,2,1,1,1,1,0,478.0,395000
3616,2,Santa Maria,75,2,2,2,0,1,1,1,1,105.0,460000
3617,2,Santa Maria,160,3,1,1,0,1,1,1,0,351.0,7499000
3618,2,Santa Paula,84,3,2,2,0,1,1,0,1,568.0,750000
3619,2,Nova Gerty,140,2,1,1,0,0,1,0,0,430.0,500000
3620,2,Cerâmica,56,2,3,3,0,1,1,1,1,535.0,459000
3621,2,Cerâmica,68,2,2,2,0,1,1,1,1,105.0,720000
3622,2,Santa Maria,64,2,3,3,1,0,1,1,0,500.0,390000
3623,2,Cerâmica,65,2,3,3,0,1,1,1,1,520.0,430000
3624,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,19.0,495000
3625,2,Olímpico,264,3,1,1,0,0,1,0,0,150.0,1980000
3626,2,Santo Antônio,113,2,2,2,0,1,1,1,1,511.0,1130000
3627,2,Fundação,61,2,2,2,0,1,1,1,1,515.0,331000
3628,2,Cerâmica,90,2,2,2,1,1,1,1,0,508.0,990000
3629,2,Santa Paula,106,3,1,1,0,0,1,1,1,550.0,550000
3630,2,Cerâmica,68,2,3,3,0,1,1,1,1,1.0,6498000
3631,2,Barcelona,68,2,1,1,1,1,0,0,0,450.0,450000
3632,2,Barcelona,67,2,2,2,0,1,1,1,1,600.0,455000
3633,2,Barcelona,88,3,1,1,1,0,1,1,0,385.0,450000
3634,2,Santo Antônio,62,2,2,2,0,1,1,1,1,561.0,475000
3635,2,Mauá,79,3,1,1,1,0,0,1,1,14.0,495000
3636,2,Centro,150,4,2,2,0,1,1,1,1,775.0,630000
3637,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,878.0,510000
3638,2,Santa Maria,76,2,1,1,0,0,0,0,0,738.0,4199000
3639,2,Boa Vista,79,3,2,2,1,0,0,1,1,395.0,700000
3640,2,Olímpico,55,2,1,1,1,1,0,1,1,410.0,2969000
3641,2,Santa Paula,174,3,1,1,0,0,1,1,0,447.0,990000
3642,2,Boa Vista,65,2,2,2,0,1,1,1,1,482.0,365000
3643,2,Olímpico,90,2, -- , -- ,0,1,1,1,1,351.0,850000
3644,2,Santa Paula,90,3,2,2,1,1,1,1,0,568.0,650000
3645,2,Santa Paula,180,3,1,1,1,1,1,1,0,430.0,1200000
3646,2,Santa Maria,67,3,3,3,0,1,1,0,1,535.0,240000
3647,2,Barcelona,65,2,1,1,0,1,1,1,1,105.0,435000
3648,2,Olímpico,70,2,2,2,0,1,1,1,0,500.0,395000
3649,2,Santa Maria,75,2,3,3,0,0,1,0,0,19.0,460000
3650,2,Santa Maria,160,3,3,3,0,1,1,1,1,150.0,7499000
3651,2,Santa Paula,84,3,6,6,0,1,1,1,1,511.0,750000
3652,2,Nova Gerty,140,2,4,4,1,0,1,1,0,515.0,500000
3653,2,Cerâmica,56,2,2,2,0,1,1,1,1,508.0,459000
3654,2,Cerâmica,68,2,2,2,0,1,1,1,1,550.0,720000
3655,2,Santa Maria,64,2,4,4,0,0,1,0,0,1.0,390000
3656,2,Cerâmica,65,2,2,2,0,1,1,1,1,450.0,430000
3657,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,385.0,495000
3658,2,Olímpico,264,3, -- , -- ,1,1,1,1,0,561.0,1980000
3659,2,Santo Antônio,113,2,1,1,0,0,1,1,1,14.0,1130000
3660,2,Fundação,61,2,1,1,0,1,1,1,1,775.0,331000
3661,2,Cerâmica,90,2,2,2,1,1,0,0,0,450.0,990000
3662,2,Santa Paula,106,3,2,2,0,1,1,1,1,878.0,550000
3663,2,Cerâmica,68,2,3,3,1,0,1,1,0,738.0,6498000
3664,2,Barcelona,68,2,2,2,0,1,1,1,1,395.0,450000
3665,2,Barcelona,67,2,3,3,1,0,0,1,1,410.0,455000
3666,2,Barcelona,88,3,1,1,0,1,1,1,1,447.0,450000
3667,2,Santo Antônio,62,2,4,4,1,1,1,1,0,482.0,475000
3668,2,Mauá,79,3,2,2,0,1,1,1,1,478.0,495000
3669,2,Centro,150,4,2,2,0,0,0,0,0,300.0,630000
3670,2,Osvaldo Cruz,61,2,2,2,1,1,0,1,1,430.0,510000
3671,2,Santa Maria,76,2,2,2,0,0,1,1,0,105.0,4199000
3672,2,Boa Vista,79,3,2,2,0,1,1,1,1,500.0,700000
3673,2,Olímpico,55,2,1,1,0,0,1,1,0,520.0,2969000
3674,2,Santa Paula,174,3,2,2,0,1,1,1,1,19.0,990000
3675,2,Boa Vista,65,2,1,1,1,1,1,1,0,150.0,365000
3676,2,Olímpico,90,2,1,1,0,1,1,0,1,508.0,850000
3677,2,Santa Paula,90,3,2,2,0,1,1,1,1,550.0,650000
3678,2,Santa Paula,180,3,2,2,0,1,1,1,0,1.0,1200000
3679,2,Santa Maria,67,3,3,3,0,1,1,0,1,450.0,240000
3680,2,Barcelona,65,2,1,1,0,0,1,0,0,385.0,435000
3681,2,Olímpico,70,2,1,1,0,1,1,1,1,561.0,395000
3682,2,Santa Maria,75,2,2,2,1,0,1,1,0,775.0,460000
3683,2,Santa Maria,160,3,1,1,0,1,1,1,1,450.0,7499000
3684,2,Santa Paula,84,3,2,2,0,1,1,1,1,878.0,750000
3685,2,Nova Gerty,140,2,2,2,0,0,1,0,0,738.0,500000
3686,2,Cerâmica,56,2,3,3,0,1,1,1,1,395.0,459000
3687,2,Cerâmica,68,2, -- , -- ,0,1,1,1,1,410.0,720000
3688,2,Santa Maria,64,2,2,2,1,1,1,1,0,447.0,390000
3689,2,Cerâmica,65,2,2,2,0,0,1,1,1,482.0,430000
3690,2,Jardim Sao Caetano,80,3,4,4,0,1,1,1,1,478.0,495000
3691,2,Olímpico,264,3,1,1,1,1,0,0,0,300.0,1980000
3692,2,Santo Antônio,113,2,4,4,0,1,1,1,1,500.0,1130000
3693,2,Fundação,61,2,3,3,1,0,1,1,0,12.0,331000
3694,2,Cerâmica,90,2,3,3,0,1,1,1,1,600.0,990000
3695,2,Santa Paula,106,3, 2-3 , 2-3 ,1,0,0,1,1,780.0,550000
3696,2,Cerâmica,68,2,2,2,0,1,1,1,1,568.0,6498000
3697,2,Barcelona,68,2,2,2,1,1,1,1,0,430.0,450000
3698,2,Barcelona,67,2,1,1,0,1,1,1,1,105.0,455000
3699,2,Barcelona,88,3,2,2,0,0,0,0,0,500.0,450000
3700,2,Santo Antônio,62,2,1,1,1,0,0,1,1,520.0,475000
3701,2,Mauá,79,3,3,3,1,1,0,1,1,19.0,495000
3702,2,Centro,150,4,2,2,0,0,1,1,0,150.0,630000
3703,2,Osvaldo Cruz,61,2,2,2,0,0,1,1,0,508.0,510000
3704,2,Santa Maria,76,2,3,3,0,1,1,1,1,550.0,4199000
3705,2,Boa Vista,79,3,1,1,1,1,1,1,0,1.0,700000
3706,2,Olímpico,55,2,3,3,1,1,1,1,0,450.0,2969000
3707,2,Santa Paula,174,3,3,3,0,1,1,0,1,385.0,990000
3708,2,Boa Vista,65,2,2,2,0,1,1,1,1,561.0,365000
3709,2,Olímpico,90,2,2,2,0,1,1,0,1,775.0,850000
3710,2,Santa Paula,90,3,1,1,0,0,1,0,0,450.0,650000
3711,2,Santa Paula,180,3,2,2,0,1,1,1,1,878.0,1200000
3712,2,Santa Maria,67,3,2,2,0,1,1,1,1,738.0,240000
3713,2,Barcelona,65,2,3,3,1,0,1,1,0,395.0,435000
3714,2,Olímpico,70,2,2,2,0,1,1,1,1,410.0,395000
3715,2,Santa Maria,75,2,1,1,0,0,1,0,0,482.0,460000
3716,2,Santa Maria,160,3,3,3,0,1,1,1,1,478.0,7499000
3717,2,Santa Paula,84,3,2,2,0,1,1,1,1,300.0,750000
3718,2,Nova Gerty,140,2,1,1,1,1,1,1,0,500.0,500000
3719,2,Cerâmica,56,2,1,1,0,0,1,1,1,12.0,459000
3720,2,Cerâmica,68,2,1,1,0,1,1,1,1,600.0,720000
3721,2,Santa Maria,64,2,3,3,1,1,0,0,0,780.0,390000
3722,2,Cerâmica,65,2,3,3,0,1,1,1,1,105.0,430000
3723,2,Jardim Sao Caetano,80,3,5,5,1,0,1,1,0,351.0,495000
3724,2,Olímpico,264,3,3,3,0,1,1,1,1,568.0,1980000
3725,2,Santo Antônio,113,2,3,3,1,0,0,1,1,430.0,1130000
3726,2,Fundação,61,2,1,1,0,1,1,1,1,535.0,331000
3727,2,Cerâmica,90,2,2,2,1,1,1,1,0,105.0,990000
3728,2,Santa Paula,106,3,2,2,0,1,1,1,1,500.0,550000
3729,2,Cerâmica,68,2,2,2,0,0,0,0,0,520.0,6498000
3730,2,Barcelona,68,2,1,1,1,0,0,1,1,19.0,450000
3731,2,Barcelona,67,2,2,2,1,1,0,1,1,150.0,455000
3732,2,Barcelona,88,3,2,2,0,1,1,1,1,511.0,450000
3733,2,Santo Antônio,62,2,2,2,0,0,1,1,0,515.0,475000
3734,2,Mauá,79,3,1,1,0,1,1,1,1,508.0,495000
3735,2,Centro,150,4,2,2,1,1,1,1,0,550.0,630000
3736,2,Santa Maria,76,2,3,3,0,1,1,0,1,450.0,4199000
3737,2,Boa Vista,79,3,2,2,0,1,1,1,1,600.0,700000
3738,2,Santa Paula,174,3,3,3,0,1,1,1,0,385.0,990000
3739,2,Boa Vista,65,2,3,3,0,1,1,0,1,561.0,365000
3740,2,Olímpico,90,2,3,3,0,0,1,0,0,14.0,850000
3741,2,Santa Paula,90,3,1,1,0,1,1,1,1,775.0,650000
3742,2,Santa Paula,180,3,2,2,1,0,1,1,0,878.0,1200000
3743,2,Santa Maria,67,3,2,2,0,1,1,1,1,738.0,240000
3744,2,Olímpico,70,2,2,2,0,1,1,1,1,395.0,395000
3745,2,Santa Maria,75,2,2,2,0,0,1,0,0,410.0,460000
3746,2,Santa Maria,160,3,2,2,0,1,1,1,1,447.0,7499000
3747,2,Santa Paula,84,3,1,1,1,1,1,1,0,482.0,750000
3748,2,Nova Gerty,140,2,1,1,0,1,1,1,1,105.0,500000
3749,2,Cerâmica,56,2,2,2,1,1,0,0,0,351.0,459000
3750,2,Cerâmica,68,2,1,1,0,1,1,1,1,568.0,720000
3751,2,Santa Maria,64,2,2,2,1,0,1,1,0,430.0,390000
3752,2,Cerâmica,65,2,1,1,0,1,1,1,1,535.0,430000
3753,2,Olímpico,264,3,2,2,1,0,0,1,1,105.0,1980000
3754,2,Santo Antônio,113,2,1,1,0,1,1,1,1,500.0,1130000
3755,2,Fundação,61,2,2,2,1,1,1,1,0,520.0,331000
3756,2,Cerâmica,90,2,1,1,0,1,1,1,1,19.0,990000
3757,2,Santa Paula,106,3,2,2,0,0,0,0,0,150.0,550000
3758,2,Cerâmica,68,2,1,1,1,0,0,1,1,511.0,6498000
3759,2,Barcelona,68,2,1,1,1,1,0,1,1,515.0,450000
3760,2,Barcelona,67,2,2,2,0,0,1,0,0,508.0,455000
3761,2,Barcelona,88,3,2,2,0,0,0,0,0,550.0,450000
3762,2,Santo Antônio,62,2, -- , -- ,0,0,1,1,0,1.0,475000
3763,2,Mauá,79,3,2,2,0,1,1,1,1,450.0,495000
3764,2,Nova Gerty,40,1,1,1,0,0,1,1,0,600.0,319000
3765,1,Boa Vista,127,3,3,3,0,1,1,1,1,385.0,530000
3766,2,Fundação,68,2,3,3,1,1,1,1,0,561.0,420000
3767,2,Santo Antônio,160,4,6,6,1,1,1,1,0,14.0,1050000
3768,2,Centro,150,4,4,4,0,1,1,0,1,775.0,630000
3769,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,0,878.0,510000
3770,2,Santa Maria,76,2,4,4,0,1,1,0,1,738.0,4199000
3771,2,Boa Vista,79,3,2,2,0,0,1,0,0,395.0,700000
3772,2,Olímpico,55,2,2,2,0,1,1,1,1,410.0,2969000
3773,2,Santa Paula,174,3, -- , -- ,0,1,1,1,1,447.0,990000
3774,2,Boa Vista,65,2,1,1,1,0,1,1,0,482.0,365000
3775,2,Olímpico,90,2,2,2,0,1,1,1,1,568.0,850000
3776,2,Santa Paula,90,3,2,2,0,0,1,0,0,430.0,650000
3777,2,Santa Paula,180,3,3,3,0,1,1,1,1,105.0,1200000
3778,2,Santa Maria,67,3,2,2,0,1,1,1,1,500.0,240000
3779,2,Barcelona,65,2,3,3,1,1,1,1,0,520.0,435000
3780,2,Olímpico,70,2,1,1,0,0,1,1,1,19.0,395000
3781,2,Santa Maria,75,2,2,2,1,1,0,0,0,515.0,460000
3782,2,Santa Maria,160,3,2,2,0,1,1,1,1,508.0,7499000
3783,2,Santa Paula,84,3,1,1,1,0,1,1,0,550.0,750000
3784,2,Nova Gerty,140,2,2,2,0,1,1,1,1,1.0,500000
3785,2,Cerâmica,56,2,2,2,1,0,0,1,1,450.0,459000
3786,2,Cerâmica,68,2,2,2,0,1,1,1,1,385.0,720000
3787,2,Santa Maria,64,2,1,1,1,1,1,1,0,561.0,390000
3788,2,Cerâmica,65,2,2,2,0,1,1,1,1,14.0,430000
3789,2,Jardim Sao Caetano,80,3,1,1,0,0,0,0,0,775.0,495000
3790,2,Olímpico,264,3,2,2,1,0,0,1,1,450.0,1980000
3791,2,Santo Antônio,113,2,1,1,1,1,0,1,1,878.0,1130000
3792,2,Fundação,61,2,2,2,0,0,1,1,0,738.0,331000
3793,2,Cerâmica,90,2,2,2,0,1,1,1,1,395.0,990000
3794,2,Santa Paula,106,3,3,3,0,0,1,1,0,410.0,550000
3795,2,Cerâmica,68,2,1,1,0,1,1,1,1,447.0,6498000
3796,2,Barcelona,68,2,1,1,1,1,1,1,0,482.0,450000
3797,2,Barcelona,67,2,1,1,1,1,1,1,0,478.0,455000
3798,2,Barcelona,88,3,2,2,0,1,1,0,1,300.0,450000
3799,2,Santo Antônio,62,2,1,1,0,1,1,1,1,500.0,475000
3800,2,Mauá,79,3,2,2,0,1,1,1,0,12.0,495000
3801,2,Centro,150,4,2,2,0,1,1,0,1,600.0,630000
3802,2,Osvaldo Cruz,61,2, -- , -- ,0,1,1,1,1,105.0,510000
3803,2,Santa Maria,76,2,2,2,0,1,1,1,1,351.0,4199000
3804,2,Boa Vista,79,3,2,2,1,0,1,1,0,568.0,700000
3805,2,Olímpico,55,2,1,1,0,1,1,1,1,430.0,2969000
3806,2,Santa Paula,174,3, -- , -- ,0,1,1,1,1,535.0,990000
3807,2,Boa Vista,65,2,1,1,0,0,1,0,0,105.0,365000
3808,2,Olímpico,90,2,3,3,0,1,1,1,1,520.0,850000
3809,2,Santa Paula,90,3,1,1,1,1,1,1,0,19.0,650000
3810,2,Santa Paula,180,3,3,3,0,0,1,1,1,150.0,1200000
3811,2,Santa Maria,67,3,1,1,0,1,1,1,1,511.0,240000
3812,2,Barcelona,65,2,2,2,1,1,0,0,0,515.0,435000
3813,2,Olímpico,70,2,1,1,0,1,1,1,1,508.0,395000
3814,2,Santa Maria,75,2,1,1,0,1,1,1,1,1.0,460000
3815,2,Santa Maria,160,3,4,4,1,0,0,1,1,450.0,7499000
3816,2,Santa Paula,84,3,2,2,0,1,1,1,1,600.0,750000
3817,2,Nova Gerty,140,2,4,4,1,1,1,1,0,385.0,500000
3818,2,Cerâmica,56,2,3,3,0,1,1,1,1,561.0,459000
3819,2,Cerâmica,68,2,4,4,0,0,0,0,0,14.0,720000
3820,2,Santa Maria,64,2,1,1,1,0,0,1,1,775.0,390000
3821,2,Cerâmica,65,2,4,4,1,1,0,1,1,450.0,430000
3822,2,Jardim Sao Caetano,80,3,3,3,0,0,1,1,0,878.0,495000
3823,2,Olímpico,264,3,3,3,0,0,1,1,0,738.0,1980000
3824,2,Santo Antônio,113,2, 2-3 , 2-3 ,0,1,1,1,1,395.0,1130000
3825,2,Fundação,61,2,2,2,1,1,1,1,0,410.0,331000
3826,2,Cerâmica,90,2,2,2,0,1,1,0,1,447.0,990000
3827,2,Santa Paula,106,3,1,1,0,1,1,1,1,482.0,550000
3828,2,Cerâmica,68,2,2,2,0,1,1,1,0,478.0,6498000
3829,2,Barcelona,68,2,1,1,0,1,1,0,1,351.0,450000
3830,2,Barcelona,67,2,2,2,0,0,1,0,0,568.0,455000
3831,2,Barcelona,88,3,1,1,0,1,1,1,1,430.0,450000
3832,2,Santo Antônio,62,2,2,2,1,0,1,1,0,535.0,475000
3833,2,Mauá,79,3,1,1,0,1,1,1,1,105.0,495000
3834,2,Osvaldo Cruz,61,2,3,3,0,1,1,1,1,500.0,510000
3835,2,Santa Maria,76,2,1,1,0,1,1,1,1,19.0,4199000
3836,2,Boa Vista,79,3,2,2,0,1,1,1,1,150.0,700000
3837,2,Olímpico,55,2,2,2,1,1,1,1,0,511.0,2969000
3838,2,Santa Paula,174,3, -- , -- ,0,0,1,1,1,515.0,990000
3839,2,Boa Vista,65,2,1,1,1,1,0,0,0,508.0,365000
3840,2,Olímpico,90,2,1,1,0,1,1,1,1,550.0,850000
3841,2,Santa Paula,90,3,1,1,0,1,1,1,1,450.0,650000
3842,2,Santa Paula,180,3,3,3,1,0,0,1,1,385.0,1200000
3843,2,Santa Maria,67,3,3,3,0,1,1,1,1,561.0,240000
3844,2,Barcelona,65,2,2,2,1,1,1,1,0,14.0,435000
3845,2,Olímpico,70,2,1,1,0,1,1,1,1,775.0,395000
3846,2,Santa Maria,75,2,2,2,0,0,0,0,0,450.0,460000
3847,2,Santa Maria,160,3,1,1,1,1,0,1,1,738.0,7499000
3848,2,Santa Paula,84,3,1,1,0,0,1,0,0,395.0,750000
3849,2,Nova Gerty,140,2,1,1,0,0,0,0,0,410.0,500000
3850,2,Cerâmica,56,2,2,2,0,1,1,1,1,447.0,459000
3851,2,Santa Maria,64,2,2,2,0,1,1,1,1,482.0,390000
3852,2,Cerâmica,65,2,3,3,0,0,1,1,0,478.0,430000
3853,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,300.0,495000
3854,2,Olímpico,264,3,3,3,0,0,1,1,0,105.0,1980000
3855,2,Santo Antônio,113,2,1,1,0,1,1,1,1,351.0,1130000
3856,2,Fundação,61,2,3,3,1,1,1,1,0,568.0,331000
3857,2,Cerâmica,90,2,2,2,1,1,1,1,0,430.0,990000
3858,2,Santa Paula,106,3,3,3,0,1,1,0,1,535.0,550000
3859,2,Cerâmica,68,2,3,3,0,1,1,1,1,105.0,6498000
3860,2,Barcelona,68,2,5,5,0,1,1,1,0,500.0,450000
3861,2,Barcelona,67,2,3,3,0,1,1,0,1,520.0,455000
3862,2,Barcelona,88,3,3,3,0,0,1,0,0,19.0,450000
3863,2,Santo Antônio,62,2,1,1,0,1,1,1,1,150.0,475000
3864,2,Mauá,79,3,2,2,0,1,1,1,1,511.0,495000
3865,2,Nova Gerty,40,1,2,2,1,0,1,1,0,515.0,319000
3866,1,Boa Vista,127,3,2,2,0,1,1,1,1,508.0,530000
3867,2,Centro,150,4,1,1,0,1,1,1,1,550.0,630000
3868,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,450.0,510000
3869,2,Santa Maria,76,2,2,2,0,1,1,1,1,600.0,4199000
3870,2,Boa Vista,79,3,1,1,1,1,1,1,0,385.0,700000
3871,2,Olímpico,55,2,2,2,0,0,1,1,1,561.0,2969000
3872,2,Santa Paula,174,3,2,2,0,1,1,1,1,14.0,990000
3873,2,Boa Vista,65,2,2,2,1,1,0,0,0,775.0,365000
3874,2,Olímpico,90,2,2,2,1,0,1,1,0,878.0,850000
3875,2,Santa Paula,90,3,2,2,0,1,1,1,1,738.0,650000
3876,2,Santa Paula,180,3,1,1,1,0,0,1,1,395.0,1200000
3877,2,Santa Maria,67,3,2,2,0,1,1,1,1,410.0,240000
3878,2,Barcelona,65,2,1,1,1,1,1,1,0,447.0,435000
3879,2,Olímpico,70,2,3,3,0,1,1,1,1,482.0,395000
3880,2,Santa Maria,75,2,3,3,1,0,0,1,1,105.0,460000
3881,2,Santa Maria,160,3,3,3,1,1,0,1,1,351.0,7499000
3882,2,Santa Paula,84,3,3,3,0,0,1,1,0,568.0,750000
3883,2,Nova Gerty,140,2,1,1,0,1,1,1,1,430.0,500000
3884,2,Cerâmica,56,2,2,2,0,0,1,1,0,535.0,459000
3885,2,Cerâmica,68,2,2,2,0,1,1,1,1,105.0,720000
3886,2,Santa Maria,64,2,2,2,1,1,1,1,0,500.0,390000
3887,2,Cerâmica,65,2,1,1,1,1,1,1,0,520.0,430000
3888,2,Jardim Sao Caetano,80,3,3,3,0,1,1,0,1,19.0,495000
3889,2,Olímpico,264,3,1,1,0,1,1,1,1,150.0,1980000
3890,2,Santo Antônio,113,2,2,2,0,1,1,1,0,511.0,1130000
3891,2,Fundação,61,2,1,1,0,1,1,0,1,515.0,331000
3892,2,Cerâmica,90,2,2,2,0,0,1,0,0,508.0,990000
3893,2,Santa Paula,106,3,1,1,0,1,1,1,1,550.0,550000
3894,2,Cerâmica,68,2,2,2,0,1,1,1,1,1.0,6498000
3895,2,Barcelona,68,2,1,1,1,0,1,1,0,450.0,450000
3896,2,Barcelona,67,2,2,2,0,1,1,1,1,600.0,455000
3897,2,Barcelona,88,3,1,1,0,1,1,1,1,385.0,450000
3898,2,Santo Antônio,62,2,2,2,0,0,1,0,0,561.0,475000
3899,2,Mauá,79,3,1,1,0,1,1,1,1,14.0,495000
3900,2,Santa Maria,76,2,1,1,0,1,1,1,1,775.0,4199000
3901,2,Boa Vista,79,3,2,2,0,0,1,1,1,878.0,700000
